Request_ID,Department,Request_Type,Priority,Channel,First_Response_Time,Number_of_Interactions,Escalated,Resolution_Time,Satisfaction_Score,Status
ADM04792,Academic Affairs,Exam or Assessment Issue,Low,Walk-in,16.92,3,1,51.78,3,Escalated
ADM04793,Registrar,Payment Issue,Medium,Walk-in,3.3,3,0,29.76,3,Resolved
ADM04794,Finance,Accommodation Request,High,Portal,3.44,5,0,30.86,4,Resolved
ADM04795,Finance,Fee Statement,High,Email,4.96,3,0,29.48,4,Resolved
ADM04796,Finance,Portal Access,High,Portal,1.72,3,0,6.01,4,Resolved
ADM04797,Registrar,Transcript Request,Medium,Portal,5.69,6,0,30.71,3,Resolved
ADM04798,Library,Course Registration,Medium,Portal,2.24,2,0,16.01,4,Resolved
ADM04799,Registrar,Graduation Clearance,Critical,Email,0.98,6,0,41.59,4,Resolved
ADM04800,IT,Application Issue,High,Email,2.33,3,0,27.18,2,Resolved
ADM04801,Registrar,Library Issue,High,Walk-in,3.04,6,0,14.4,4,Resolved
ADM04802,Registrar,Student ID Issue,High,Phone,1.66,3,0,12.01,3,Resolved
ADM04803,Student Affairs,Student ID Issue,Medium,Walk-in,4.63,2,1,23.53,4,Resolved
ADM04804,Registrar,Transcript Request,High,Portal,3.24,6,0,26.71,3,Resolved
ADM04805,Student Affairs,Student ID Issue,Medium,Helpdesk,9.27,5,1,29.99,3,Resolved
ADM04806,Admissions,Accommodation Request,Medium,Helpdesk,3.88,4,0,34.92,4,Pending
ADM04807,Registrar,Graduation Clearance,High,Email,3.55,6,0,39.75,2,Resolved
ADM04808,Academic Affairs,Library Issue,Low,Portal,14.48,3,0,29.12,3,Resolved
ADM04809,Finance,Fee Statement,Medium,Walk-in,2.84,5,1,37.91,2,Resolved
ADM04810,Student Affairs,Course Registration,Medium,Walk-in,6.52,4,0,25.09,3,Resolved
ADM04811,Registrar,Payment Issue,Low,Helpdesk,18.18,7,0,57.62,3,Pending
ADM04812,Student Affairs,Library Issue,High,Phone,3.19,6,0,19.07,3,Resolved
ADM04813,Registrar,Fee Statement,High,Portal,0.97,4,0,26.37,3,Resolved
ADM04814,Admissions,Student ID Issue,Low,Portal,21.09,4,0,34.16,4,Resolved
ADM04815,Library,Graduation Clearance,Medium,Portal,2.33,5,0,37.04,3,Resolved
ADM04816,Academic Affairs,Transcript Request,Medium,Helpdesk,3.89,3,0,21.81,5,Resolved
ADM04817,Student Affairs,Password Reset,Low,Helpdesk,16.31,4,0,26.21,2,Resolved
ADM04818,Student Affairs,Payment Issue,High,Email,1.48,5,1,45.61,3,Escalated
ADM04819,Student Affairs,Portal Access,Medium,Portal,2.81,4,0,12.22,5,Resolved
ADM04820,Registrar,Application Issue,High,Portal,2.8,5,1,37.51,4,Resolved
ADM04821,Finance,Transcript Request,Low,Portal,18.45,6,0,43.93,3,Resolved
ADM04822,Finance,Student ID Issue,Medium,Helpdesk,5.29,6,0,17.34,3,Resolved
ADM04823,Finance,Transcript Request,Low,Portal,17.97,4,1,49.44,2,Resolved
ADM04824,Finance,Accommodation Request,Low,Portal,21.21,1,0,43.0,3,Resolved
ADM04825,Admissions,Exam or Assessment Issue,High,Portal,4.81,3,0,31.3,2,Resolved
ADM04826,Registrar,Student ID Issue,Low,Portal,8.67,3,0,18.63,4,Resolved
ADM04827,IT,Transcript Request,Low,Portal,16.11,5,0,36.76,2,Resolved
ADM04828,Registrar,Library Issue,High,Email,1.7,8,0,21.23,4,Resolved
ADM04829,Finance,Library Issue,Medium,Email,8.97,4,0,20.0,5,Resolved
ADM04830,Admissions,Course Registration,Low,Phone,21.81,4,1,48.73,1,Escalated
ADM04831,Library,Course Registration,Critical,Phone,0.78,5,0,19.16,5,Pending
ADM04832,Library,Payment Issue,Low,Phone,16.91,5,0,57.2,3,Resolved
ADM04833,IT,Transcript Request,High,Walk-in,4.49,5,0,26.22,4,Resolved
ADM04834,Registrar,Graduation Clearance,Low,Helpdesk,14.17,4,1,66.51,1,Resolved
ADM04835,Admissions,Course Registration,Medium,Helpdesk,7.76,2,0,19.14,3,Resolved
ADM04836,Registrar,Accommodation Request,Medium,Portal,8.41,6,0,42.51,3,Resolved
ADM04837,Finance,Fee Statement,Medium,Email,8.98,1,0,23.76,4,Resolved
ADM04838,Admissions,Course Registration,Medium,Portal,6.12,4,0,21.72,4,Resolved
ADM04839,Registrar,Transcript Request,Medium,Portal,9.53,5,1,44.11,3,Resolved
ADM04840,Finance,Library Issue,High,Helpdesk,3.33,5,0,20.86,5,Resolved
ADM04841,Academic Affairs,Application Issue,High,Phone,1.18,3,0,25.44,2,Resolved
ADM04842,Academic Affairs,Exam or Assessment Issue,Medium,Portal,6.9,6,0,35.15,2,Pending
ADM04843,Finance,Password Reset,Medium,Phone,4.39,2,0,11.81,3,Pending
ADM04844,Registrar,Portal Access,Medium,Portal,4.98,3,0,16.99,5,Resolved
ADM04845,Registrar,Course Registration,High,Helpdesk,4.14,3,0,17.82,3,Resolved
ADM04846,Finance,Portal Access,Medium,Walk-in,9.79,6,0,22.69,5,Resolved
ADM04847,Academic Affairs,Exam or Assessment Issue,Medium,Walk-in,8.96,6,0,41.75,3,Resolved
ADM04848,Registrar,Password Reset,Medium,Portal,4.61,5,0,13.99,3,Resolved
ADM04849,Library,Payment Issue,Critical,Portal,1.02,3,0,34.19,3,Resolved
ADM04850,Registrar,Library Issue,Medium,Email,9.87,3,1,32.2,2,Escalated
ADM04851,Academic Affairs,Library Issue,Medium,Email,9.39,4,1,31.07,3,Resolved
ADM04852,Finance,Password Reset,Medium,Email,9.82,3,0,9.17,3,Resolved
ADM04853,Library,Exam or Assessment Issue,High,Helpdesk,2.45,2,0,24.89,4,Resolved
ADM04854,Finance,Transcript Request,High,Email,4.1,2,1,34.35,3,Resolved
ADM04855,IT,Portal Access,High,Email,4.42,3,0,9.26,4,Resolved
ADM04856,Registrar,Portal Access,High,Portal,0.7,3,0,10.12,5,Pending
ADM04857,Registrar,Graduation Clearance,Medium,Portal,4.13,2,0,36.47,4,Resolved
ADM04858,Academic Affairs,Graduation Clearance,Medium,Helpdesk,9.07,3,1,58.65,2,Resolved
ADM04859,Academic Affairs,Password Reset,High,Email,2.25,5,1,21.39,5,Resolved
ADM04860,Student Affairs,Portal Access,Medium,Helpdesk,4.23,6,0,20.63,4,Resolved
ADM04861,IT,Transcript Request,Medium,Email,4.18,5,0,27.47,3,Resolved
ADM04862,Library,Library Issue,High,Helpdesk,2.19,5,1,22.26,4,Resolved
ADM04863,Registrar,Payment Issue,High,Portal,1.6,6,0,37.99,3,Resolved
ADM04864,Finance,Accommodation Request,Critical,Phone,0.21,4,0,30.59,4,Resolved
ADM04865,Finance,Library Issue,Critical,Portal,0.51,4,0,19.82,4,Resolved
ADM04866,IT,Fee Statement,Medium,Phone,9.06,3,0,33.48,4,Resolved
ADM04867,Finance,Fee Statement,High,Phone,0.84,3,0,22.61,3,Resolved
ADM04868,Registrar,Library Issue,Low,Email,12.26,3,1,35.74,3,Resolved
ADM04869,IT,Transcript Request,High,Email,2.55,5,0,22.99,3,Resolved
ADM04870,Student Affairs,Accommodation Request,Medium,Helpdesk,8.23,7,0,42.53,4,Resolved
ADM04871,Finance,Payment Issue,Medium,Portal,4.02,4,0,36.66,3,Resolved
ADM04872,Registrar,Portal Access,High,Helpdesk,1.89,4,1,22.21,5,Resolved
ADM04873,Registrar,Fee Statement,Medium,Phone,2.11,10,0,37.77,4,Resolved
ADM04874,Finance,Fee Statement,High,Portal,4.56,4,0,32.98,3,Resolved
ADM04875,Finance,Fee Statement,Low,Email,17.71,4,0,49.62,2,Resolved
ADM04876,IT,Exam or Assessment Issue,Low,Helpdesk,9.26,7,1,58.41,3,Escalated
ADM04877,IT,Student ID Issue,Medium,Portal,9.1,5,0,19.42,3,Resolved
ADM04878,IT,Graduation Clearance,Medium,Email,2.69,2,1,49.88,3,Escalated
ADM04879,Finance,Graduation Clearance,Medium,Phone,4.95,4,0,41.71,3,Resolved
ADM04880,Student Affairs,Transcript Request,Medium,Email,6.51,3,0,29.03,2,Resolved
ADM04881,Registrar,Library Issue,High,Helpdesk,2.77,6,0,23.52,5,Resolved
ADM04882,Admissions,Accommodation Request,Low,Email,17.1,1,0,39.84,4,Resolved
ADM04883,Library,Library Issue,Medium,Email,4.38,2,1,28.35,3,Escalated
ADM04884,Registrar,Student ID Issue,High,Email,3.91,1,0,6.12,4,Resolved
ADM04885,Registrar,Fee Statement,Medium,Email,5.24,4,0,27.25,3,Resolved
ADM04886,Student Affairs,Password Reset,Medium,Portal,3.0,3,1,16.39,5,Resolved
ADM04887,Finance,Exam or Assessment Issue,High,Phone,3.83,7,0,41.08,4,Resolved
ADM04888,IT,Student ID Issue,High,Walk-in,4.6,2,0,16.64,4,Resolved
ADM04889,Registrar,Transcript Request,High,Phone,2.14,5,0,23.87,5,Resolved
ADM04890,IT,Payment Issue,Critical,Portal,1.26,2,0,34.49,3,Resolved
ADM04891,Finance,Graduation Clearance,Low,Portal,17.76,3,0,53.03,1,Resolved
ADM04892,Registrar,Portal Access,Critical,Helpdesk,1.7,3,0,12.37,4,Resolved
ADM04893,IT,Exam or Assessment Issue,Critical,Portal,0.56,6,0,34.44,3,Resolved
ADM04894,Finance,Application Issue,High,Email,3.06,4,1,33.75,4,Escalated
ADM04895,Finance,Accommodation Request,Medium,Portal,7.92,4,0,36.09,4,Resolved
ADM04896,Registrar,Student ID Issue,High,Email,1.4,2,0,8.09,3,Resolved
ADM04897,Registrar,Payment Issue,Medium,Email,5.78,4,0,37.89,2,Resolved
ADM04898,Finance,Application Issue,High,Walk-in,2.59,9,0,34.46,4,Resolved
ADM04899,Registrar,Payment Issue,Low,Helpdesk,20.79,9,0,65.57,1,Resolved
ADM04900,Academic Affairs,Library Issue,High,Portal,4.0,3,1,21.76,4,Resolved
ADM04901,Registrar,Library Issue,Medium,Walk-in,3.86,2,0,10.71,3,Resolved
ADM04902,Admissions,Fee Statement,Low,Email,8.66,2,0,32.77,4,Resolved
ADM04903,Registrar,Course Registration,High,Portal,3.76,5,0,23.12,3,Resolved
ADM04904,Finance,Portal Access,Medium,Phone,7.92,4,1,25.64,4,Resolved
ADM04905,Academic Affairs,Transcript Request,High,Portal,1.31,5,1,35.71,2,Resolved
ADM04906,Registrar,Transcript Request,Medium,Email,5.29,3,1,33.44,3,Resolved
ADM04907,Academic Affairs,Fee Statement,High,Phone,4.22,5,0,31.43,2,Pending
ADM04908,Registrar,Library Issue,Medium,Walk-in,2.64,6,0,18.51,5,Resolved
ADM04909,Library,Fee Statement,Medium,Phone,4.99,5,1,40.96,2,Resolved
ADM04910,Admissions,Password Reset,Medium,Email,7.16,3,0,16.09,5,Resolved
ADM04911,Student Affairs,Student ID Issue,High,Email,3.97,2,0,13.36,4,Resolved
ADM04912,IT,Student ID Issue,High,Portal,3.44,5,0,17.3,5,Resolved
ADM04913,Admissions,Accommodation Request,Medium,Email,5.18,3,0,37.64,4,Resolved
ADM04914,Registrar,Library Issue,Medium,Walk-in,9.94,2,0,17.18,5,Resolved
ADM04915,Registrar,Course Registration,Medium,Phone,2.33,5,0,17.86,3,Resolved
ADM04916,Academic Affairs,Password Reset,High,Portal,2.73,6,0,19.53,3,Resolved
ADM04917,Finance,Password Reset,High,Helpdesk,2.8,4,1,20.26,3,Resolved
ADM04918,Finance,Library Issue,Medium,Email,3.92,4,0,22.77,3,Resolved
ADM04919,Library,Student ID Issue,Medium,Phone,6.47,4,1,25.72,4,Resolved
ADM04920,Finance,Application Issue,Medium,Email,3.76,8,0,32.88,3,Resolved
ADM04921,Academic Affairs,Student ID Issue,High,Email,2.5,2,0,12.8,4,Resolved
ADM04922,Library,Accommodation Request,Low,Email,12.63,3,0,38.89,3,Resolved
ADM04923,IT,Accommodation Request,High,Helpdesk,3.98,2,0,30.17,2,Resolved
ADM04924,Student Affairs,Library Issue,Medium,Portal,9.54,4,0,22.44,3,Resolved
ADM04925,Registrar,Portal Access,Medium,Email,3.62,6,0,10.4,4,Resolved
ADM04926,Finance,Portal Access,Low,Portal,23.83,3,1,41.42,4,Escalated
ADM04927,Admissions,Course Registration,High,Email,4.73,4,0,21.97,3,Resolved
ADM04928,Finance,Portal Access,High,Email,1.01,4,0,11.55,3,Pending
ADM04929,Library,Payment Issue,Low,Walk-in,22.25,5,0,56.5,2,Resolved
ADM04930,Academic Affairs,Payment Issue,Medium,Email,6.52,2,1,49.5,1,Resolved
ADM04931,Admissions,Transcript Request,Low,Helpdesk,21.58,4,0,44.25,3,Resolved
ADM04932,Finance,Exam or Assessment Issue,High,Portal,4.76,3,1,39.15,3,Resolved
ADM04933,Academic Affairs,Payment Issue,High,Email,4.37,6,0,43.74,3,Resolved
ADM04934,Admissions,Application Issue,Medium,Email,5.22,4,0,34.04,3,Resolved
ADM04935,Admissions,Graduation Clearance,Low,Phone,16.74,3,0,46.97,2,Resolved
ADM04936,Finance,Application Issue,High,Portal,2.59,4,0,26.68,2,Resolved
ADM04937,Student Affairs,Application Issue,High,Portal,2.15,4,0,33.01,4,Pending
ADM04938,IT,Payment Issue,Low,Walk-in,9.01,2,0,45.81,3,Resolved
ADM04939,Library,Course Registration,Medium,Walk-in,5.53,3,0,24.16,2,Resolved
ADM04940,Student Affairs,Student ID Issue,High,Phone,4.13,6,1,32.9,2,Resolved
ADM04941,Finance,Library Issue,Medium,Helpdesk,8.75,5,0,27.16,4,Resolved
ADM04942,Admissions,Fee Statement,Medium,Email,9.66,3,0,35.16,2,Resolved
ADM04943,Student Affairs,Transcript Request,Medium,Email,4.32,4,0,25.56,3,Resolved
ADM04944,Finance,Accommodation Request,Medium,Walk-in,7.2,5,0,38.2,3,Resolved
ADM04945,Library,Password Reset,Medium,Portal,7.55,2,0,12.56,4,Resolved
ADM04946,Academic Affairs,Accommodation Request,Critical,Portal,0.54,4,1,36.82,2,Escalated
ADM04947,IT,Transcript Request,Low,Phone,11.34,3,0,33.31,2,Resolved
ADM04948,Library,Accommodation Request,Medium,Portal,4.74,3,0,29.85,3,Resolved
ADM04949,Library,Student ID Issue,Low,Email,23.72,11,0,47.83,3,Resolved
ADM04950,Student Affairs,Accommodation Request,Medium,Phone,9.67,3,0,37.4,3,Resolved
ADM04951,Finance,Exam or Assessment Issue,High,Walk-in,4.2,6,0,35.08,3,Pending
ADM04952,Registrar,Accommodation Request,High,Email,2.63,2,0,27.75,2,Resolved
ADM04953,Admissions,Student ID Issue,Low,Portal,9.28,2,0,14.34,4,Resolved
ADM04954,IT,Student ID Issue,Critical,Portal,1.85,3,0,11.42,3,Resolved
ADM04955,Admissions,Payment Issue,Medium,Email,4.14,5,0,40.98,4,Resolved
ADM04956,Library,Student ID Issue,Medium,Email,6.18,4,0,17.4,4,Resolved
ADM04957,Finance,Fee Statement,Low,Email,8.9,8,0,40.2,2,Resolved
ADM04958,IT,Portal Access,Medium,Phone,9.77,4,0,21.85,5,Resolved
ADM04959,Registrar,Fee Statement,Medium,Portal,2.33,3,0,23.89,3,Resolved
ADM04960,Library,Exam or Assessment Issue,Medium,Helpdesk,3.39,4,0,32.85,4,Resolved
ADM04961,Admissions,Accommodation Request,Medium,Email,8.12,3,0,36.92,3,Resolved
ADM04962,Registrar,Fee Statement,Medium,Helpdesk,3.21,3,0,25.0,4,Resolved
ADM04963,Finance,Transcript Request,Medium,Portal,9.83,3,0,23.84,5,Resolved
ADM04964,Library,Library Issue,Medium,Email,4.57,6,0,25.21,4,Resolved
ADM04965,Admissions,Portal Access,High,Email,4.63,7,0,24.09,3,Resolved
ADM04966,Registrar,Library Issue,High,Phone,3.48,6,0,23.4,3,Resolved
ADM04967,Academic Affairs,Password Reset,Medium,Walk-in,7.07,5,0,15.81,3,Resolved
ADM04968,IT,Fee Statement,Medium,Phone,9.32,4,1,39.07,3,Escalated
ADM04969,Academic Affairs,Library Issue,High,Phone,2.81,2,0,12.77,4,Resolved
ADM04970,Admissions,Student ID Issue,Low,Email,12.02,7,0,30.02,3,Pending
ADM04971,Admissions,Course Registration,High,Email,1.48,6,0,21.34,4,Resolved
ADM04972,Student Affairs,Course Registration,Medium,Email,3.16,3,0,21.68,4,Resolved
ADM04973,Admissions,Student ID Issue,Medium,Email,8.33,4,0,21.04,4,Resolved
ADM04974,IT,Library Issue,Medium,Walk-in,3.02,2,1,27.28,3,Resolved
ADM04975,Finance,Accommodation Request,Critical,Helpdesk,0.91,3,0,27.12,2,Resolved
ADM04976,Admissions,Student ID Issue,High,Email,2.34,4,0,17.97,5,Resolved
ADM04977,Registrar,Portal Access,High,Walk-in,3.49,3,0,10.68,5,Resolved
ADM04978,Registrar,Application Issue,Low,Email,9.57,2,0,31.1,3,Resolved
ADM04979,Registrar,Transcript Request,High,Email,4.27,2,0,22.18,5,Resolved
ADM04980,Registrar,Exam or Assessment Issue,Medium,Email,3.66,5,1,46.26,3,Resolved
ADM04981,Academic Affairs,Accommodation Request,High,Email,4.05,4,0,35.79,4,Resolved
ADM04982,Finance,Portal Access,Medium,Email,8.8,5,0,16.49,5,Pending
ADM04983,IT,Library Issue,High,Portal,1.37,5,0,14.42,5,Resolved
ADM04984,Student Affairs,Accommodation Request,High,Portal,4.14,3,0,41.18,4,Resolved
ADM04985,IT,Accommodation Request,Medium,Portal,7.71,4,1,50.47,1,Escalated
ADM04986,Registrar,Library Issue,Medium,Portal,9.0,1,0,19.23,3,Resolved
ADM04987,IT,Graduation Clearance,Low,Portal,14.2,1,1,51.62,2,Resolved
ADM04988,IT,Student ID Issue,Medium,Helpdesk,3.87,2,0,14.75,5,Resolved
ADM04989,Library,Library Issue,Medium,Walk-in,9.3,4,0,20.22,4,Pending
ADM04990,Library,Fee Statement,High,Helpdesk,4.06,4,0,30.32,2,Resolved
ADM04991,Academic Affairs,Fee Statement,Medium,Portal,2.17,6,0,31.48,3,Resolved
ADM04992,IT,Transcript Request,Medium,Phone,9.52,4,0,32.91,4,Resolved
ADM04993,Finance,Course Registration,Medium,Email,9.59,4,0,34.39,2,Resolved
ADM04994,IT,Payment Issue,Medium,Walk-in,4.84,4,1,52.02,1,Resolved
ADM04995,Registrar,Transcript Request,Medium,Email,2.08,4,0,21.34,5,Resolved
ADM04996,Student Affairs,Transcript Request,Low,Email,15.05,3,0,29.73,2,Resolved
ADM04997,Registrar,Exam or Assessment Issue,Medium,Email,9.31,4,1,52.48,2,Resolved
ADM04998,Finance,Exam or Assessment Issue,Low,Portal,6.49,1,0,29.06,3,Pending
ADM04999,Student Affairs,Application Issue,High,Email,3.16,3,0,27.61,4,Resolved
ADM05000,IT,Payment Issue,Low,Helpdesk,18.64,4,0,49.36,2,Resolved
ADM05001,Finance,Course Registration,Critical,Email,0.44,4,0,17.29,3,Pending
ADM05002,Admissions,Accommodation Request,High,Helpdesk,2.81,3,0,29.78,3,Resolved
ADM05003,Student Affairs,Payment Issue,Medium,Portal,2.71,3,0,42.62,3,Pending
ADM05004,Finance,Application Issue,Medium,Phone,6.47,8,0,38.37,3,Resolved
ADM05005,Student Affairs,Password Reset,Medium,Phone,5.54,5,0,15.23,3,Resolved
ADM05006,Registrar,Transcript Request,High,Portal,1.69,4,0,21.45,5,Resolved
ADM05007,Library,Library Issue,Medium,Portal,8.82,5,0,27.6,4,Pending
ADM05008,Student Affairs,Exam or Assessment Issue,High,Phone,2.22,6,1,37.11,3,Resolved
ADM05009,Registrar,Transcript Request,Low,Portal,18.0,3,0,36.46,4,Resolved
ADM05010,Admissions,Exam or Assessment Issue,Low,Portal,19.81,6,1,61.13,3,Resolved
ADM05011,Registrar,Student ID Issue,Medium,Portal,3.43,2,1,24.43,3,Resolved
ADM05012,IT,Application Issue,Low,Email,6.38,2,0,29.55,3,Resolved
ADM05013,Admissions,Graduation Clearance,Medium,Portal,2.06,4,0,38.52,3,Resolved
ADM05014,IT,Transcript Request,Low,Email,10.12,8,0,36.66,2,Resolved
ADM05015,Registrar,Transcript Request,High,Helpdesk,4.17,5,0,26.92,3,Resolved
ADM05016,Registrar,Payment Issue,High,Walk-in,3.98,3,1,49.45,3,Resolved
ADM05017,Registrar,Payment Issue,Medium,Email,8.97,5,1,61.12,3,Resolved
ADM05018,Finance,Library Issue,Medium,Portal,8.08,3,1,30.87,4,Resolved
ADM05019,IT,Portal Access,Medium,Portal,2.19,4,1,23.79,4,Resolved
ADM05020,Student Affairs,Student ID Issue,High,Portal,2.23,3,0,16.49,5,Resolved
ADM05021,IT,Library Issue,Medium,Walk-in,2.05,4,1,28.38,2,Resolved
ADM05022,Admissions,Password Reset,Low,Phone,4.72,4,0,11.41,4,Resolved
ADM05023,Academic Affairs,Student ID Issue,Medium,Walk-in,5.83,2,0,12.22,5,Resolved
ADM05024,IT,Payment Issue,Medium,Helpdesk,4.88,6,1,54.73,2,Escalated
ADM05025,Academic Affairs,Transcript Request,Critical,Portal,1.21,2,0,24.27,4,Resolved
ADM05026,Admissions,Accommodation Request,High,Phone,0.8,4,0,34.94,2,Pending
ADM05027,Finance,Transcript Request,Low,Phone,15.77,1,0,27.1,2,Resolved
ADM05028,Registrar,Course Registration,High,Phone,0.79,4,0,23.74,3,Resolved
ADM05029,IT,Library Issue,High,Helpdesk,2.41,5,0,19.76,5,Pending
ADM05030,Registrar,Student ID Issue,Low,Walk-in,11.05,4,0,19.14,5,Resolved
ADM05031,Finance,Accommodation Request,High,Email,1.51,6,0,30.93,4,Resolved
ADM05032,Admissions,Course Registration,Medium,Helpdesk,4.5,5,0,22.92,3,Resolved
ADM05033,IT,Password Reset,High,Phone,0.5,4,0,6.31,4,Resolved
ADM05034,IT,Transcript Request,Medium,Email,4.59,4,0,31.69,4,Resolved
ADM05035,Registrar,Portal Access,Critical,Walk-in,0.34,6,1,26.78,3,Resolved
ADM05036,Finance,Exam or Assessment Issue,Medium,Portal,9.37,6,0,41.28,2,Resolved
ADM05037,IT,Application Issue,High,Walk-in,0.83,1,0,26.11,4,Resolved
ADM05038,Academic Affairs,Course Registration,Medium,Helpdesk,9.62,1,0,30.38,4,Resolved
ADM05039,IT,Transcript Request,Medium,Email,5.93,2,0,23.56,4,Pending
ADM05040,Academic Affairs,Transcript Request,Critical,Helpdesk,1.12,2,0,15.68,3,Resolved
ADM05041,Library,Student ID Issue,High,Walk-in,4.05,7,0,24.89,2,Resolved
ADM05042,IT,Student ID Issue,Medium,Phone,7.56,7,0,26.74,2,Resolved
ADM05043,Registrar,Portal Access,Medium,Portal,3.9,6,1,27.63,3,Resolved
ADM05044,IT,Exam or Assessment Issue,Low,Email,4.51,6,0,33.87,3,Resolved
ADM05045,IT,Graduation Clearance,Medium,Portal,8.23,5,1,55.45,1,Resolved
ADM05046,IT,Course Registration,High,Email,1.08,3,0,14.34,5,Resolved
ADM05047,Admissions,Exam or Assessment Issue,Medium,Portal,6.79,2,0,33.76,3,Resolved
ADM05048,Admissions,Payment Issue,Medium,Walk-in,9.54,1,1,46.27,3,Resolved
ADM05049,Finance,Graduation Clearance,High,Helpdesk,2.97,3,0,32.34,3,Resolved
ADM05050,Admissions,Student ID Issue,Medium,Email,4.28,3,0,17.34,4,Resolved
ADM05051,Registrar,Exam or Assessment Issue,Low,Email,7.58,4,1,39.37,4,Resolved
ADM05052,Library,Application Issue,Medium,Walk-in,2.22,4,1,39.99,4,Resolved
ADM05053,Registrar,Transcript Request,High,Portal,3.3,3,0,24.16,4,Pending
ADM05054,Registrar,Transcript Request,High,Helpdesk,3.01,2,0,17.43,3,Resolved
ADM05055,Admissions,Password Reset,Medium,Walk-in,5.69,5,0,16.63,4,Resolved
ADM05056,IT,Password Reset,Low,Phone,7.88,2,1,21.95,5,Resolved
ADM05057,Admissions,Portal Access,Medium,Email,3.89,2,0,9.29,5,Resolved
ADM05058,Finance,Course Registration,High,Email,4.81,5,0,23.39,4,Resolved
ADM05059,IT,Graduation Clearance,Medium,Portal,2.16,4,0,32.38,2,Resolved
ADM05060,Finance,Graduation Clearance,Medium,Email,4.91,3,0,39.93,4,Resolved
ADM05061,Academic Affairs,Fee Statement,Critical,Phone,0.27,3,0,21.46,3,Resolved
ADM05062,Academic Affairs,Accommodation Request,Medium,Portal,3.53,4,0,28.85,2,Resolved
ADM05063,Admissions,Student ID Issue,Medium,Portal,9.47,3,0,20.61,4,Resolved
ADM05064,Finance,Course Registration,Medium,Walk-in,3.2,7,0,29.18,3,Resolved
ADM05065,Library,Transcript Request,Low,Portal,16.02,5,1,41.45,2,Resolved
ADM05066,Registrar,Library Issue,Low,Portal,10.94,4,0,26.45,2,Resolved
ADM05067,Admissions,Password Reset,High,Walk-in,3.35,5,0,15.29,4,Pending
ADM05068,Finance,Accommodation Request,Medium,Portal,8.82,3,0,34.96,4,Resolved
ADM05069,Academic Affairs,Student ID Issue,Medium,Email,4.29,4,0,14.1,3,Resolved
ADM05070,Registrar,Graduation Clearance,Medium,Portal,2.63,7,0,44.41,3,Resolved
ADM05071,IT,Graduation Clearance,High,Portal,1.42,3,1,42.53,4,Resolved
ADM05072,Library,Payment Issue,High,Portal,2.48,4,0,41.4,2,Pending
ADM05073,Admissions,Payment Issue,Low,Email,14.3,2,0,43.83,3,Resolved
ADM05074,Registrar,Password Reset,High,Email,4.74,5,0,10.95,4,Resolved
ADM05075,Academic Affairs,Course Registration,Medium,Portal,2.13,3,0,22.18,5,Resolved
ADM05076,Admissions,Student ID Issue,Medium,Email,8.06,6,0,21.99,5,Resolved
ADM05077,IT,Graduation Clearance,High,Phone,0.83,5,0,38.43,4,Resolved
ADM05078,Finance,Accommodation Request,Low,Phone,5.56,4,1,41.32,3,Resolved
ADM05079,Admissions,Transcript Request,Critical,Phone,1.38,1,0,19.63,5,Pending
